Docno	QueryNum
clueweb09-en0002-49-10468	101
clueweb09-en0006-70-22552	101
clueweb09-en0002-83-01420	101
clueweb09-en0010-05-10712	101
clueweb09-en0008-80-29999	101
clueweb09-en0001-40-23150	101
clueweb09-en0009-52-16224	101
clueweb09-en0006-70-22493	101
clueweb09-en0011-71-15097	101
clueweb09-en0006-70-22656	101
clueweb09-en0007-70-02732	101
clueweb09-en0009-17-05480	101
clueweb09-en0011-32-10292	101
clueweb09-en0006-51-35681	101
clueweb09-en0010-93-30671	101
clueweb09-en0004-66-09322	101
clueweb09-en0001-39-05185	101
clueweb09-en0010-91-25096	101
clueweb09-en0010-91-25089	101
clueweb09-enwp01-40-22507	101
clueweb09-enwp01-10-20426	101
clueweb09-en0003-75-17857	101
clueweb09-en0008-72-29938	101
clueweb09-en0001-69-04553	101
clueweb09-en0005-83-31893	101
clueweb09-en0006-37-16979	101
clueweb09-en0008-50-34897	101
clueweb09-en0009-14-05238	101
clueweb09-en0000-78-19663	101
clueweb09-en0010-91-25316	101
clueweb09-en0007-97-26261	101
clueweb09-en0007-97-25998	101
clueweb09-en0009-17-05479	101
clueweb09-en0010-42-03657	101
clueweb09-en0009-15-15863	101
clueweb09-en0008-51-28018	101
clueweb09-en0008-80-30022	101
clueweb09-en0007-97-26001	101
clueweb09-en0006-70-22492	101
clueweb09-en0001-98-07420	101
clueweb09-en0008-80-29984	101
clueweb09-en0007-98-23447	102
clueweb09-en0011-51-08977	102
clueweb09-en0006-25-32139	102
clueweb09-en0006-84-30660	102
clueweb09-en0007-63-04777	102
clueweb09-en0009-30-26210	102
clueweb09-en0008-71-36066	102
clueweb09-en0011-30-38946	102
clueweb09-en0011-30-38981	102
clueweb09-en0007-09-20887	102
clueweb09-en0007-04-02590	102
clueweb09-en0007-04-02585	102
clueweb09-en0007-04-02533	102
clueweb09-en0007-98-23444	102
clueweb09-enwp00-85-16075	102
clueweb09-en0007-98-23459	102
clueweb09-en0007-98-23452	102
clueweb09-en0007-98-23446	102
clueweb09-en0007-98-23445	102
clueweb09-en0007-98-23441	102
clueweb09-en0007-98-23450	102
clueweb09-en0000-51-25370	102
clueweb09-en0007-04-02588	102
clueweb09-en0000-89-37699	102
clueweb09-en0004-38-17112	102
clueweb09-en0002-59-11722	102
clueweb09-en0000-71-33778	102
clueweb09-en0007-96-01022	102
clueweb09-en0008-64-21623	102
clueweb09-enwp00-83-17676	102
clueweb09-enwp00-98-18273	102
clueweb09-enwp00-94-18399	102
clueweb09-enwp01-12-19488	102
clueweb09-enwp00-89-19301	102
clueweb09-en0007-47-02086	102
clueweb09-en0003-10-09501	102
clueweb09-en0009-21-19080	102
clueweb09-en0003-97-27345	102
clueweb09-en0003-94-18078	102
clueweb09-en0007-47-02085	102
clueweb09-en0007-96-00920	102
clueweb09-en0003-94-18136	102
clueweb09-en0002-62-10701	102
clueweb09-en0007-96-00921	102
clueweb09-en0000-31-10629	102
clueweb09-en0004-54-25496	102
clueweb09-en0008-54-03818	102
clueweb09-en0009-21-19078	102
clueweb09-en0006-79-35207	102
clueweb09-en0007-47-02078	102
clueweb09-en0000-40-05603	103
clueweb09-enwp00-09-07139	103
clueweb09-enwp00-10-07135	103
clueweb09-en0005-99-28287	103
clueweb09-en0004-44-38092	103
clueweb09-en0008-44-25515	103
clueweb09-en0001-16-30411	103
clueweb09-enwp03-09-06788	103
clueweb09-enwp01-65-12111	103
clueweb09-enwp00-28-19102	103
clueweb09-enwp03-16-06701	103
clueweb09-en0008-28-17995	103
clueweb09-enwp01-23-09401	103
clueweb09-enwp00-32-18719	103
clueweb09-en0001-37-30565	103
clueweb09-en0004-15-30534	103
clueweb09-enwp01-41-09758	103
clueweb09-enwp01-22-10102	103
clueweb09-enwp00-22-19377	103
clueweb09-en0000-40-05602	103
clueweb09-enwp01-26-11079	103
clueweb09-en0001-16-30573	103
clueweb09-en0007-74-21442	103
clueweb09-enwp01-92-10256	103
clueweb09-en0007-74-21439	103
clueweb09-enwp01-22-10100	103
clueweb09-en0011-12-18390	103
clueweb09-en0001-16-30412	103
clueweb09-en0003-75-27308	103
clueweb09-en0000-00-01739	103
clueweb09-enwp01-85-03610	103
clueweb09-en0004-21-13607	103
clueweb09-en0000-30-04558	103
clueweb09-en0000-30-04559	103
clueweb09-en0000-30-04561	103
clueweb09-en0002-35-04742	103
clueweb09-en0000-30-04562	103
clueweb09-en0000-30-04563	103
clueweb09-en0010-45-30670	103
clueweb09-en0000-50-13679	103
clueweb09-enwp03-25-17172	103
clueweb09-enwp03-35-17005	103
clueweb09-enwp01-32-10320	103
clueweb09-en0002-37-20250	103
clueweb09-en0007-66-06293	103
clueweb09-en0007-74-21441	103
clueweb09-en0003-19-14582	103
clueweb09-en0000-20-03692	103
clueweb09-en0001-16-29773	103
clueweb09-en0007-34-30948	103
clueweb09-en0006-38-39609	104
clueweb09-en0006-38-39603	104
clueweb09-en0006-73-06821	104
clueweb09-en0007-34-29931	104
clueweb09-en0006-37-10398	104
clueweb09-en0007-34-29930	104
clueweb09-en0001-78-20440	104
clueweb09-en0001-66-14181	104
clueweb09-en0001-32-12884	104
clueweb09-en0006-37-10409	104
clueweb09-en0006-48-01214	104
clueweb09-enwp00-46-07583	104
clueweb09-en0001-32-12883	104
clueweb09-en0007-34-32836	104
clueweb09-enwp00-50-08211	104
clueweb09-enwp00-46-07591	104
clueweb09-enwp01-99-07591	104
clueweb09-en0001-03-26956	104
clueweb09-enwp00-54-07190	104
clueweb09-enwp01-97-20055	104
clueweb09-enwp00-54-07202	104
clueweb09-enwp00-52-06958	104
clueweb09-en0005-10-28884	104
clueweb09-en0005-21-05826	104
clueweb09-en0010-07-04659	104
clueweb09-en0006-37-10401	104
clueweb09-en0001-32-12882	104
clueweb09-en0008-48-11335	104
clueweb09-en0006-38-39558	104
clueweb09-en0005-23-11885	104
clueweb09-en0007-34-32679	104
clueweb09-en0006-73-06819	104
clueweb09-en0003-61-10029	104
clueweb09-en0007-34-29927	104
clueweb09-en0006-37-10406	104
clueweb09-en0006-37-10404	104
clueweb09-en0007-34-29885	104
clueweb09-en0001-82-29525	104
clueweb09-en0007-34-32678	104
clueweb09-en0010-85-38652	104
clueweb09-en0006-73-06817	104
clueweb09-en0008-60-22382	104
clueweb09-en0007-34-29926	104
clueweb09-en0006-37-10402	104
clueweb09-en0008-14-30156	104
clueweb09-en0007-34-29922	104
clueweb09-en0007-34-29925	104
clueweb09-en0007-34-32546	104
clueweb09-en0007-34-29929	104
clueweb09-en0010-85-38651	104
clueweb09-en0011-19-16877	105
clueweb09-en0011-19-16973	105
clueweb09-en0009-54-29686	105
clueweb09-en0011-73-21785	105
clueweb09-en0007-73-11862	105
clueweb09-en0003-11-12439	105
clueweb09-en0011-19-17036	105
clueweb09-en0011-19-16703	105
clueweb09-en0011-19-16913	105
clueweb09-enwp00-93-16661	105
clueweb09-en0010-80-37763	105
clueweb09-en0011-20-24433	105
clueweb09-en0006-37-33407	105
clueweb09-en0007-59-00915	105
clueweb09-en0010-57-24575	105
clueweb09-en0011-19-16879	105
clueweb09-en0011-73-21786	105
clueweb09-en0007-73-11879	105
clueweb09-en0011-05-34174	105
clueweb09-en0011-19-16861	105
clueweb09-en0011-19-16797	105
clueweb09-en0007-59-00916	105
clueweb09-enwp01-17-03416	105
clueweb09-en0011-19-16963	105
clueweb09-en0010-00-24894	105
clueweb09-en0007-73-11878	105
clueweb09-en0010-80-37765	105
clueweb09-en0011-19-16972	105
clueweb09-en0000-29-24754	105
clueweb09-en0005-84-33705	105
clueweb09-en0007-73-11919	105
clueweb09-en0008-92-11083	105
clueweb09-en0011-19-16915	105
clueweb09-en0010-39-05297	105
clueweb09-en0007-73-31499	105
clueweb09-en0006-21-43911	105
clueweb09-en0011-19-16914	105
clueweb09-en0011-19-16876	105
clueweb09-en0003-43-37530	105
clueweb09-en0002-31-30195	105
clueweb09-en0006-59-19823	105
clueweb09-en0002-03-18690	105
clueweb09-en0011-19-16944	105
clueweb09-en0011-19-16912	105
clueweb09-en0011-19-16778	105
clueweb09-en0010-39-05296	105
clueweb09-en0011-92-02504	105
clueweb09-en0006-02-19522	105
clueweb09-en0007-73-11884	105
clueweb09-en0011-19-16900	105
clueweb09-en0011-19-31446	106
clueweb09-en0011-03-19524	106
clueweb09-en0009-73-29908	106
clueweb09-en0010-89-22024	106
clueweb09-en0011-19-31443	106
clueweb09-en0004-63-11010	106
clueweb09-en0004-63-10985	106
clueweb09-en0004-38-16485	106
clueweb09-en0004-49-41821	106
clueweb09-en0009-32-31499	106
clueweb09-en0005-75-08115	106
clueweb09-en0010-97-11859	106
clueweb09-en0003-81-28102	106
clueweb09-en0009-76-26883	106
clueweb09-en0004-90-14980	106
clueweb09-en0004-77-33467	106
clueweb09-en0003-27-02261	106
clueweb09-en0009-33-04046	106
clueweb09-en0011-63-31980	106
clueweb09-en0009-32-31497	106
clueweb09-en0009-32-31500	106
clueweb09-en0004-63-10986	106
clueweb09-en0009-32-31498	106
clueweb09-en0010-14-06193	106
clueweb09-en0006-81-20643	106
clueweb09-en0007-66-21470	106
clueweb09-en0007-75-34481	106
clueweb09-en0002-34-13521	106
clueweb09-en0000-47-25048	106
clueweb09-enwp03-30-12108	106
clueweb09-en0007-55-35262	106
clueweb09-en0009-66-21492	106
clueweb09-en0009-90-15334	106
clueweb09-en0006-61-35387	106
clueweb09-en0010-97-11849	106
clueweb09-en0006-61-35386	106
clueweb09-en0010-66-13821	106
clueweb09-en0005-56-01435	106
clueweb09-en0004-27-24277	106
clueweb09-en0005-56-01675	106
clueweb09-en0010-05-37664	106
clueweb09-en0007-66-21472	106
clueweb09-en0004-86-12734	106
clueweb09-en0011-88-17684	106
clueweb09-en0005-26-10774	106
clueweb09-en0008-84-25274	106
clueweb09-en0003-81-28101	106
clueweb09-en0003-35-11628	106
clueweb09-en0011-03-19374	106
clueweb09-enwp02-00-15028	106
clueweb09-en0008-77-28131	107
clueweb09-en0004-50-21125	107
clueweb09-en0003-02-23970	107
clueweb09-en0003-02-23964	107
clueweb09-en0008-77-28124	107
clueweb09-en0003-02-23971	107
clueweb09-en0008-77-28132	107
clueweb09-enwp01-31-04601	107
clueweb09-en0008-91-43258	107
clueweb09-en0011-73-23068	107
clueweb09-en0007-57-14873	107
clueweb09-enwp00-40-10821	107
clueweb09-en0007-57-14874	107
clueweb09-en0001-06-32105	107
clueweb09-en0009-96-32221	107
clueweb09-en0009-96-32226	107
clueweb09-en0006-15-24518	107
clueweb09-en0009-22-20354	107
clueweb09-en0011-21-02293	107
clueweb09-enwp01-37-00251	107
clueweb09-en0004-62-39103	107
clueweb09-en0001-06-32171	107
clueweb09-enwp01-28-02959	107
clueweb09-en0010-67-01786	107
clueweb09-enwp00-40-10817	107
clueweb09-en0008-86-15760	107
clueweb09-en0007-87-17594	107
clueweb09-en0001-06-31839	107
clueweb09-en0009-18-16848	107
clueweb09-enwp01-29-05224	107
clueweb09-enwp00-26-22673	107
clueweb09-enwp01-78-22673	107
clueweb09-enwp01-37-02353	107
clueweb09-en0011-60-29361	107
clueweb09-enwp00-84-21718	107
clueweb09-enwp00-61-16072	107
clueweb09-en0011-94-07457	107
clueweb09-enwp01-17-02219	107
clueweb09-en0003-79-07842	107
clueweb09-enwp01-32-04863	107
clueweb09-en0001-06-32165	107
clueweb09-en0001-06-32166	107
clueweb09-enwp00-38-23251	107
clueweb09-en0004-28-27830	107
clueweb09-enwp00-59-00230	107
clueweb09-enwp02-27-01703	107
clueweb09-enwp01-25-01703	107
clueweb09-en0004-28-27965	107
clueweb09-en0009-96-32227	107
clueweb09-enwp01-44-01730	107
clueweb09-enwp01-51-12005	108
clueweb09-enwp01-75-00900	108
clueweb09-enwp01-73-00759	108
clueweb09-enwp01-99-24007	108
clueweb09-enwp01-99-24006	108
clueweb09-enwp01-84-12508	108
clueweb09-enwp01-80-13902	108
clueweb09-enwp02-13-14700	108
clueweb09-enwp01-71-11749	108
clueweb09-enwp00-55-23784	108
clueweb09-enwp00-49-24672	108
clueweb09-enwp00-59-25010	108
clueweb09-enwp00-46-23628	108
clueweb09-enwp01-99-23628	108
clueweb09-enwp00-56-24626	108
clueweb09-enwp00-56-24625	108
clueweb09-enwp00-50-24046	108
clueweb09-enwp00-54-23045	108
clueweb09-enwp01-51-11960	108
clueweb09-en0011-09-13792	108
clueweb09-en0001-00-23507	108
clueweb09-enwp01-53-12563	108
clueweb09-enwp02-29-01343	108
clueweb09-enwp03-18-09019	108
clueweb09-enwp00-46-24006	108
clueweb09-enwp00-46-24007	108
clueweb09-enwp01-61-11474	108
clueweb09-enwp00-51-24569	108
clueweb09-enwp00-55-24221	108
clueweb09-enwp03-04-08980	108
clueweb09-enwp01-39-19491	108
clueweb09-enwp00-22-15545	108
clueweb09-enwp00-25-16079	108
clueweb09-enwp01-01-16079	108
clueweb09-en0005-22-02761	108
clueweb09-en0010-78-05419	108
clueweb09-en0004-24-16359	108
clueweb09-enwp00-85-21015	108
clueweb09-enwp00-68-21173	108
clueweb09-enwp02-20-12819	108
clueweb09-en0005-49-26168	108
clueweb09-en0005-92-40736	108
clueweb09-en0008-62-02045	108
clueweb09-en0003-23-23628	108
clueweb09-enwp01-72-10695	108
clueweb09-en0009-76-14815	108
clueweb09-en0005-70-06519	108
clueweb09-enwp01-50-08225	108
clueweb09-en0010-25-34664	108
clueweb09-enwp00-77-19981	108
clueweb09-en0009-22-27836	109
clueweb09-en0010-93-27179	109
clueweb09-en0010-93-27220	109
clueweb09-en0011-05-26871	109
clueweb09-en0005-65-39705	109
clueweb09-en0009-33-19419	109
clueweb09-en0010-94-33612	109
clueweb09-en0009-82-13735	109
clueweb09-en0002-25-14423	109
clueweb09-en0009-22-28243	109
clueweb09-en0001-12-02845	109
clueweb09-en0010-93-33279	109
clueweb09-en0009-22-28256	109
clueweb09-en0010-01-19905	109
clueweb09-en0010-79-03774	109
clueweb09-en0000-74-28171	109
clueweb09-en0009-22-27809	109
clueweb09-en0009-22-27864	109
clueweb09-en0010-93-33272	109
clueweb09-en0007-44-24771	109
clueweb09-en0010-79-04047	109
clueweb09-en0010-07-40000	109
clueweb09-en0006-59-07819	109
clueweb09-en0006-11-14184	109
clueweb09-en0009-22-27815	109
clueweb09-en0004-05-02426	109
clueweb09-en0000-66-28459	109
clueweb09-en0010-07-39979	109
clueweb09-en0010-07-40001	109
clueweb09-en0000-05-24281	109
clueweb09-en0001-60-05156	109
clueweb09-en0000-74-28172	109
clueweb09-en0001-60-05150	109
clueweb09-en0006-11-14160	109
clueweb09-en0002-25-14424	109
clueweb09-en0010-79-05021	109
clueweb09-en0007-13-02828	109
clueweb09-en0010-79-05020	109
clueweb09-en0001-65-17934	109
clueweb09-en0009-22-28309	109
clueweb09-en0010-79-03303	109
clueweb09-en0009-22-28229	109
clueweb09-en0004-33-14498	109
clueweb09-en0008-73-36668	109
clueweb09-en0008-03-34431	109
clueweb09-en0009-22-28235	109
clueweb09-en0008-81-05400	109
clueweb09-en0008-24-19131	109
clueweb09-en0010-93-31814	109
clueweb09-en0003-03-02046	109
clueweb09-en0003-75-20237	110
clueweb09-enwp00-45-13423	110
clueweb09-en0007-54-46973	110
clueweb09-en0008-01-23658	110
clueweb09-en0005-43-04971	110
clueweb09-en0005-92-36409	110
clueweb09-en0001-09-25777	110
clueweb09-en0011-84-23200	110
clueweb09-en0007-54-46827	110
clueweb09-en0010-36-29327	110
clueweb09-en0000-62-25832	110
clueweb09-en0005-85-08973	110
clueweb09-en0005-78-30233	110
clueweb09-en0002-43-26632	110
clueweb09-en0001-07-27071	110
clueweb09-en0006-88-05271	110
clueweb09-en0001-65-11970	110
clueweb09-en0009-88-05328	110
clueweb09-en0005-92-36410	110
clueweb09-en0008-78-39116	110
clueweb09-en0009-01-42314	110
clueweb09-en0010-89-22206	110
clueweb09-en0003-11-17184	110
clueweb09-en0002-37-03142	110
clueweb09-en0007-01-31469	110
clueweb09-en0005-43-04969	110
clueweb09-en0006-46-08789	110
clueweb09-en0009-32-22437	110
clueweb09-en0008-83-38388	110
clueweb09-en0010-89-22256	110
clueweb09-en0004-22-08975	110
clueweb09-en0001-07-19314	110
clueweb09-en0009-07-11357	110
clueweb09-en0010-89-22260	110
clueweb09-en0001-07-27072	110
clueweb09-en0001-07-27260	110
clueweb09-en0002-88-12354	110
clueweb09-en0007-66-05941	110
clueweb09-en0009-32-22930	110
clueweb09-en0008-83-37948	110
clueweb09-en0006-46-07985	110
clueweb09-en0004-35-28426	110
clueweb09-en0010-84-10625	110
clueweb09-en0005-00-19331	110
clueweb09-en0007-66-05699	110
clueweb09-en0006-99-06320	110
clueweb09-en0006-70-23228	110
clueweb09-en0009-07-11359	110
clueweb09-en0009-14-22930	110
clueweb09-en0005-43-04970	110
clueweb09-en0000-47-08761	111
clueweb09-en0005-35-08648	111
clueweb09-en0011-36-04535	111
clueweb09-en0005-06-10297	111
clueweb09-en0011-28-21130	111
clueweb09-en0004-50-11405	111
clueweb09-en0011-89-20138	111
clueweb09-en0006-30-36233	111
clueweb09-en0001-60-00615	111
clueweb09-en0011-87-11438	111
clueweb09-en0005-94-08712	111
clueweb09-enwp01-29-09714	111
clueweb09-en0005-33-25665	111
clueweb09-en0008-86-22975	111
clueweb09-en0009-61-32953	111
clueweb09-enwp01-27-08610	111
clueweb09-enwp02-14-14817	111
clueweb09-enwp00-75-15140	111
clueweb09-enwp00-30-21286	111
clueweb09-enwp00-66-14817	111
clueweb09-enwp01-26-09443	111
clueweb09-en0011-28-20838	111
clueweb09-enwp01-41-08141	111
clueweb09-en0009-26-16605	111
clueweb09-en0009-95-14302	111
clueweb09-en0004-49-40978	111
clueweb09-en0004-74-16327	111
clueweb09-en0009-61-32907	111
clueweb09-en0008-35-45253	111
clueweb09-en0005-11-31341	111
clueweb09-enwp01-26-09440	111
clueweb09-enwp01-99-24251	111
clueweb09-enwp01-36-09688	111
clueweb09-enwp00-46-24251	111
clueweb09-enwp00-35-03412	111
clueweb09-enwp01-18-07745	111
clueweb09-en0010-18-19427	111
clueweb09-en0008-38-41251	111
clueweb09-enwp00-53-24501	111
clueweb09-enwp01-27-08612	111
clueweb09-enwp01-17-08357	111
clueweb09-en0001-49-05848	111
clueweb09-en0008-38-41252	111
clueweb09-en0009-78-32258	111
clueweb09-en0009-61-32877	111
clueweb09-en0011-36-04536	111
clueweb09-en0009-71-20036	111
clueweb09-en0008-69-03213	111
clueweb09-en0011-48-08759	111
clueweb09-enwp01-23-07873	111
clueweb09-en0011-07-17569	112
clueweb09-en0010-78-22348	112
clueweb09-en0001-83-19602	112
clueweb09-en0002-71-03474	112
clueweb09-en0001-83-18987	112
clueweb09-en0001-83-19647	112
clueweb09-en0001-83-19406	112
clueweb09-en0001-83-19062	112
clueweb09-en0001-83-19083	112
clueweb09-en0004-12-02418	112
clueweb09-en0001-83-19338	112
clueweb09-en0001-83-19594	112
clueweb09-en0001-83-19679	112
clueweb09-en0001-83-19324	112
clueweb09-en0001-83-19686	112
clueweb09-en0001-83-19444	112
clueweb09-en0001-83-19445	112
clueweb09-en0001-83-19423	112
clueweb09-en0001-83-19658	112
clueweb09-en0006-09-04284	112
clueweb09-en0002-34-20767	112
clueweb09-en0002-71-03209	112
clueweb09-en0001-83-19377	112
clueweb09-en0001-83-19513	112
clueweb09-en0001-83-19384	112
clueweb09-en0001-83-19528	112
clueweb09-en0002-71-03382	112
clueweb09-en0001-83-19265	112
clueweb09-en0001-83-19417	112
clueweb09-en0002-71-02494	112
clueweb09-en0001-83-18998	112
clueweb09-en0011-04-06032	112
clueweb09-en0001-83-19498	112
clueweb09-en0001-83-19584	112
clueweb09-en0001-83-19204	112
clueweb09-en0006-31-04237	112
clueweb09-en0001-83-19615	112
clueweb09-en0001-83-18999	112
clueweb09-en0002-34-20438	112
clueweb09-en0002-71-03177	112
clueweb09-en0004-12-02274	112
clueweb09-en0001-83-19588	112
clueweb09-en0001-83-19527	112
clueweb09-en0001-83-19425	112
clueweb09-en0001-83-19568	112
clueweb09-en0002-34-20446	112
clueweb09-en0001-83-19621	112
clueweb09-en0001-83-19504	112
clueweb09-en0001-83-19678	112
clueweb09-en0001-83-19349	112
clueweb09-enwp00-87-18135	113
clueweb09-en0002-72-12025	113
clueweb09-en0008-63-25066	113
clueweb09-en0003-76-10087	113
clueweb09-en0010-55-28438	113
clueweb09-en0010-55-28381	113
clueweb09-en0007-26-09224	113
clueweb09-en0001-20-14772	113
clueweb09-en0011-95-36156	113
clueweb09-en0005-31-02924	113
clueweb09-en0001-68-32226	113
clueweb09-en0009-88-33428	113
clueweb09-en0006-73-20229	113
clueweb09-en0005-12-03384	113
clueweb09-en0011-94-27001	113
clueweb09-en0010-55-28440	113
clueweb09-en0006-40-22528	113
clueweb09-en0000-28-20828	113
clueweb09-en0002-91-08769	113
clueweb09-en0010-55-28436	113
clueweb09-en0002-52-21224	113
clueweb09-en0002-72-12028	113
clueweb09-en0007-92-25738	113
clueweb09-en0003-66-16591	113
clueweb09-en0009-53-12289	113
clueweb09-en0001-19-06825	113
clueweb09-en0009-86-12937	113
clueweb09-en0002-30-10430	113
clueweb09-enwp01-23-20029	113
clueweb09-enwp00-92-09480	113
clueweb09-enwp00-96-09282	113
clueweb09-enwp00-82-09200	113
clueweb09-enwp01-56-09125	113
clueweb09-enwp01-56-09107	113
clueweb09-enwp00-90-09300	113
clueweb09-enwp01-59-01387	113
clueweb09-en0009-93-10365	113
clueweb09-en0002-85-21495	113
clueweb09-en0001-19-06853	113
clueweb09-en0006-00-14791	113
clueweb09-en0000-87-31430	113
clueweb09-en0010-55-28395	113
clueweb09-en0007-15-25076	113
clueweb09-en0003-12-31464	113
clueweb09-en0007-53-19110	113
clueweb09-en0002-97-27032	113
clueweb09-en0000-43-22278	113
clueweb09-en0004-90-11929	113
clueweb09-en0007-75-13269	113
clueweb09-en0000-28-20827	113
clueweb09-enwp02-04-09470	114
clueweb09-en0011-45-11787	114
clueweb09-enwp01-51-10453	114
clueweb09-enwp01-32-02254	114
clueweb09-en0000-60-26925	114
clueweb09-en0010-97-22953	114
clueweb09-en0007-03-14413	114
clueweb09-en0011-97-13411	114
clueweb09-en0005-75-35702	114
clueweb09-en0008-56-06751	114
clueweb09-en0007-88-06305	114
clueweb09-en0007-74-14915	114
clueweb09-en0011-74-23118	114
clueweb09-en0002-16-28464	114
clueweb09-en0010-69-36417	114
clueweb09-en0000-47-07407	114
clueweb09-enwp02-28-16328	114
clueweb09-enwp01-39-16364	114
clueweb09-enwp01-60-15890	114
clueweb09-en0009-13-01783	114
clueweb09-enwp03-10-23895	114
clueweb09-enwp02-06-16273	114
clueweb09-enwp03-10-23957	114
clueweb09-en0007-79-16149	114
clueweb09-en0008-82-01566	114
clueweb09-en0009-57-24603	114
clueweb09-en0002-94-18263	114
clueweb09-enwp01-22-01818	114
clueweb09-en0004-70-07036	114
clueweb09-en0009-18-11659	114
clueweb09-enwp00-10-10783	114
clueweb09-enwp00-72-16783	114
clueweb09-en0006-05-02043	114
clueweb09-en0005-96-08380	114
clueweb09-enwp02-29-21637	114
clueweb09-en0002-59-13345	114
clueweb09-en0006-18-26075	114
clueweb09-en0000-85-10072	114
clueweb09-en0006-05-02064	114
clueweb09-en0004-75-01796	114
clueweb09-en0002-92-09722	114
clueweb09-en0007-15-12690	114
clueweb09-en0000-03-10029	114
clueweb09-enwp01-55-01682	114
clueweb09-en0001-71-07853	114
clueweb09-en0007-88-06304	114
clueweb09-en0011-77-18496	114
clueweb09-en0008-82-01624	114
clueweb09-enwp01-17-03687	114
clueweb09-enwp03-08-02975	114
clueweb09-enwp02-06-20360	115
clueweb09-enwp01-59-21456	115
clueweb09-en0003-01-02255	115
clueweb09-en0002-85-31002	115
clueweb09-en0007-16-12567	115
clueweb09-en0006-44-26345	115
clueweb09-en0010-69-30938	115
clueweb09-en0005-41-23416	115
clueweb09-en0005-41-23415	115
clueweb09-en0010-69-30846	115
clueweb09-en0003-28-16056	115
clueweb09-en0006-79-11558	115
clueweb09-en0008-73-36250	115
clueweb09-en0002-53-28263	115
clueweb09-en0006-44-30212	115
clueweb09-en0001-42-15429	115
clueweb09-en0007-45-20991	115
clueweb09-en0002-24-29063	115
clueweb09-en0010-96-08922	115
clueweb09-en0001-08-01590	115
clueweb09-en0002-53-28262	115
clueweb09-en0002-58-32163	115
clueweb09-en0008-54-30172	115
clueweb09-en0003-92-16333	115
clueweb09-en0010-69-30919	115
clueweb09-en0010-69-30911	115
clueweb09-en0010-69-30910	115
clueweb09-en0010-69-30918	115
clueweb09-enwp01-54-19905	115
clueweb09-enwp02-06-19552	115
clueweb09-enwp01-54-19500	115
clueweb09-en0002-14-00526	115
clueweb09-en0006-00-32817	115
clueweb09-en0003-28-16054	115
clueweb09-en0001-19-14227	115
clueweb09-en0001-08-01592	115
clueweb09-en0003-27-28164	115
clueweb09-en0008-18-18207	115
clueweb09-en0003-50-26113	115
clueweb09-en0003-92-16340	115
clueweb09-en0006-66-42898	115
clueweb09-en0002-85-30999	115
clueweb09-en0002-08-17068	115
clueweb09-en0010-65-29381	115
clueweb09-en0005-96-21300	115
clueweb09-en0010-38-26117	115
clueweb09-en0010-69-30877	115
clueweb09-en0002-01-27917	115
clueweb09-en0002-01-27916	115
clueweb09-en0000-45-19126	115
clueweb09-en0010-68-18656	116
clueweb09-en0004-93-28864	116
clueweb09-enwp03-16-17009	116
clueweb09-enwp00-37-12922	116
clueweb09-enwp03-00-17123	116
clueweb09-enwp00-23-20035	116
clueweb09-enwp01-01-20850	116
clueweb09-enwp00-25-20850	116
clueweb09-en0005-25-23923	116
clueweb09-en0011-07-32526	116
clueweb09-en0011-39-23444	116
clueweb09-en0005-25-23889	116
clueweb09-en0011-33-02179	116
clueweb09-en0010-68-03615	116
clueweb09-en0010-86-14710	116
clueweb09-en0002-19-10363	116
clueweb09-en0005-18-18725	116
clueweb09-en0006-69-30562	116
clueweb09-en0006-69-30572	116
clueweb09-en0006-69-30809	116
clueweb09-enwp01-78-19772	116
clueweb09-enwp01-89-05486	116
clueweb09-en0010-87-25613	116
clueweb09-en0005-18-18719	116
clueweb09-enwp00-26-19772	116
clueweb09-en0006-69-30751	116
clueweb09-en0004-93-29056	116
clueweb09-en0004-95-13696	116
clueweb09-en0003-18-24488	116
clueweb09-en0007-81-25069	116
clueweb09-en0006-69-30805	116
clueweb09-en0006-69-30757	116
clueweb09-en0011-90-06132	116
clueweb09-en0004-40-42399	116
clueweb09-en0004-93-29068	116
clueweb09-en0008-91-32925	116
clueweb09-en0006-16-36354	116
clueweb09-en0008-54-32619	116
clueweb09-en0011-07-32486	116
clueweb09-en0006-69-30806	116
clueweb09-en0006-69-30807	116
clueweb09-en0005-66-32430	116
clueweb09-en0008-53-11015	116
clueweb09-en0011-90-06546	116
clueweb09-en0010-68-32707	116
clueweb09-en0011-42-10757	116
clueweb09-en0004-40-42416	116
clueweb09-en0011-87-17831	116
clueweb09-enwp00-28-20723	116
clueweb09-en0005-18-18720	116
clueweb09-en0005-67-03849	117
clueweb09-en0004-59-33828	117
clueweb09-en0005-21-25493	117
clueweb09-en0004-85-26871	117
clueweb09-en0009-80-12070	117
clueweb09-en0005-67-03926	117
clueweb09-en0005-67-03910	117
clueweb09-en0005-67-03844	117
clueweb09-en0006-85-31241	117
clueweb09-en0005-65-41299	117
clueweb09-en0008-38-10822	117
clueweb09-en0006-07-33575	117
clueweb09-en0010-02-23350	117
clueweb09-en0008-11-00871	117
clueweb09-en0010-06-37533	117
clueweb09-en0005-67-03897	117
clueweb09-en0008-80-32730	117
clueweb09-en0004-05-32978	117
clueweb09-en0009-75-20759	117
clueweb09-en0009-29-36023	117
clueweb09-en0002-38-15848	117
clueweb09-en0009-29-36106	117
